,02236350_event_rainfall,02237734_event_rainfall,02236500_event_rainfall,02236605_event_rainfall,02236700_event_rainfall,02240954_event_rainfall,02240902_event_rainfall,02231342_event_rainfall,02231396_event_rainfall,02231454_event_rainfall,02231458_event_rainfall,02231600_event_rainfall,02232155_event_rainfall,02232200_event_rainfall,02232415_event_rainfall,02233001_event_rainfall,02233200_event_rainfall,02233460_event_rainfall,02233473_event_rainfall,02234308_event_rainfall,02234324_event_rainfall,02234990_event_rainfall,02234344_event_rainfall,02234998_event_rainfall,02234400_event_rainfall,02234635_event_rainfall,02234384_event_rainfall,02234365_event_rainfall,022349993_event_rainfall,02235000_event_rainfall,02233475_event_rainfall,02233484_event_rainfall,02233500_event_rainfall,02234180_event_rainfall,02235200_event_rainfall,02246000_event_rainfall,02244320_event_rainfall,02244333_event_rainfall,02245255_event_rainfall,02245260_event_rainfall,02245328_event_rainfall,02246150_event_rainfall,02244473_event_rainfall,02245050_event_rainfall,02245140_event_rainfall,02245500_event_rainfall,02246318_event_rainfall,02246300_event_rainfall,02246459_event_rainfall,02246828_event_rainfall,02246832_event_rainfall,02246515_event_rainfall,02246520_event_rainfall,02246359_event_rainfall,02231280_event_rainfall,02231268_event_rainfall
2002-06-03 00:00:00+00:00,,,0.25950277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-06 00:00:00+00:00,,,,,,,,3.450528,,,,2.6552222,,,,,2.518373,3.462375,,3.7056205,3.654119,,3.5430217,,3.61768,,3.6896172,,,3.9576735,3.1869273,3.0482154,,,3.3795033,1.9527161,,,0.87539995,1.3491747,,,1.1491239,1.5773232,1.195315,,,1.4191586,,,,,,,1.8268919,
2002-06-07 00:00:00+00:00,,,6.622309,,,,,,4.2921085,4.1402817,4.15065,,4.5213675,4.3807077,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4453251,,,,,,,,,,,,,,1.990654
2002-06-08 00:00:00+00:00,,,,,,,,1.0625634,,,,2.2718,,,,,,1.1996429,,1.3693621,1.2815,,1.1840725,,1.1128999,,1.0429575,,,1.4833593,1.1194248,1.1475904,,,,1.221096,,,1.3064333,1.1837063,,,0.5964545,0.75486195,0.8235118,,,1.0928171,,,,,,,0.95616215,
2002-06-10 00:00:00+00:00,,,,,,,,0.37710562,0.96339166,0.8818148,0.9758999,0.7988073,0.6558367,0.68833846,,,,1.1736071,,1.2756034,1.2883571,,1.2744566,,1.3819001,,1.4614894,,,1.3662186,1.0019637,0.87904435,,,1.4095095,0.9093779,,,1.9478,2.578958,,0.39885,1.8027687,1.6361449,1.4442127,,,0.40876827,,,,,,,0.3146757,0.26003847
2002-06-11 00:00:00+00:00,,,0.8565248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,3.2871964,,4.239379,4.594226,,4.808094,,5.4727798,,5.6064043,,,5.20384,2.9470882,2.0132432,,,5.473054,,,,2.4484668,,,0.20345001,3.4853306,2.3245373,2.1603937,,,,,,,,,,,
2002-06-13 00:00:00+00:00,,,2.5915523,,,,,5.1212606,0.23235834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-14 00:00:00+00:00,,,,,,,,,,,,1.7470793,1.0351225,1.6900923,,,,3.1639106,,3.2587757,3.228131,,3.179645,,3.15446,,3.1197448,,,3.1869307,3.042886,2.7040687,,,2.7995284,,,,,,,,,,,,,,,,,,,,,
2002-06-15 00:00:00+00:00,,,3.0427516,,,,,8.970211,5.7272005,4.445726,5.273267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-16 00:00:00+00:00,,,,,,,,,,,,4.5486364,3.7980003,3.5898616,,,,3.462268,,3.502,3.4617972,,3.424623,,3.36066,,3.334064,,,3.5476081,3.4970207,3.4718025,,,3.6372466,,,,,,,,,,,,,,,,,,,,,
2002-06-17 00:00:00+00:00,,,5.89252,,,,,,3.4721794,3.4196072,3.6983833,,,,,,,,,,,,,,,,,,,,,,,,,1.1777077,,,2.4714,2.4795456,,1.17545,2.1370742,1.8441263,2.0733387,,,,,,,,,,,
2002-06-18 00:00:00+00:00,,,,,,,,4.7820215,,,,3.712394,3.3196735,2.7849383,,,,2.7925715,,2.949569,2.9186072,,2.8709636,,2.9481401,,3.0261276,,,3.4325066,2.691057,2.4803784,,,4.2615914,,,,,,,,,,,,,2.2411585,,,,,,,1.574081,1.2671154
2002-06-19 00:00:00+00:00,,,,,,,,,6.746521,6.8874297,7.7956834,,,,,,,,,,,,,,,,,,,,,,,,,1.8517746,,,4.0523334,3.8468952,,4.4637747,2.7922645,2.3190522,3.0563464,,,,,,,,,,,
2002-06-20 00:00:00+00:00,,,5.1073036,,,,,10.542197,,,,8.311136,6.5058775,5.9231544,,,6.9894915,6.0102143,,5.7746034,5.6336193,,5.510681,,5.08246,,4.6854897,,,4.6301994,6.2972903,5.7285447,,,3.1645064,,,,,,,,,,,,,,,,,,,,,6.7118464
2002-06-21 00:00:00+00:00,,,,,,,,,5.788788,5.9763923,6.9709167,,,,,,,,,,,,,,,,,,,,,,,,,5.1998286,,,12.130334,11.673819,,10.785576,9.862892,7.9666815,10.847378,,,6.5192933,,,,,,,6.947892,
2002-06-22 00:00:00+00:00,,,4.29879,,,,,,,,,4.281019,4.298143,4.1530924,,,5.6551523,6.285357,,6.354965,6.455107,,6.516196,,6.80136,,7.021277,,,6.752805,6.037327,5.60835,,,7.315154,,,,,,,,,,,,,,,,,,,,,
2002-06-23 00:00:00+00:00,,,,,,,,4.347014,3.3700042,,3.3010335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4612882
2002-06-24 00:00:00+00:00,,,6.4190445,,,,,,,,,2.950137,2.4792447,3.1840305,,,4.302017,4.532911,,4.8233275,4.6648927,,4.458514,,4.32508,,4.2180853,,,4.9300566,4.3411555,4.034089,,,3.5403512,1.7765617,,,1.8881667,1.9824686,,0.4701,2.2386448,2.1418705,1.9639765,,,1.4010488,,,,,,,1.2316892,
2002-06-25 00:00:00+00:00,,,,,,,,7.030535,5.7760916,4.9464,5.4363832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-06-26 00:00:00+00:00,,,,,,,,,,,,1.562347,,,,,,,,,,,,,,,,,,,,,,,,1.3953383,,,1.7590334,1.8117832,,1.6021,1.8251406,1.8654394,2.043693,,,1.1450121,,,,,,,0.98894596,0.9118269
2002-06-27 00:00:00+00:00,,,1.3130718,,,,,,,,,,,0.5506615,,,1.2154745,1.6913391,,1.774793,1.8070358,,1.809529,,1.93008,,2.007234,,,1.7854697,1.4697771,1.3037746,,,1.7418228,,,,,,,,,,,,,,,,,,,,,
2002-06-28 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6356196,,,,,,0.840775,0.73562807,2.2388031,,,,2.9538293,,,,,,,3.1222568,2.5961154
2002-06-29 00:00:00+00:00,,,3.4080994,,,,,2.4392114,,,,3.8078701,,3.8256772,,,5.7321525,6.247911,,6.0645857,6.2661667,,6.489145,,6.73546,,6.8982763,,,4.793383,6.1763573,6.2646813,,,4.957513,,,,,,,,,,,,,,,,,,,,,
2002-06-30 00:00:00+00:00,,,,,,,,,3.7093334,4.707452,3.6974835,,3.2661223,,,,,,,,,,,,,,,,,,,,,,,,,,3.6821663,3.531797,,,2.8547688,2.0139072,2.2060316,,,,,,,,,,,
2002-07-01 00:00:00+00:00,,,2.456431,,,,,2.9255776,,,,,,,,,,,,,,,,,,,,,,2.0448072,,,,,1.5355949,0.1526075,,,,,,,,,,,,,,,,,,,,
2002-07-02 00:00:00+00:00,,,,,,,,,,,0.9800167,,,,,,1.2087966,1.1348749,,1.1199138,1.106512,,1.090029,,0.98078,,0.8969574,,,,1.1718757,1.2125789,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-03 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75311697,,,,,,,,0.343463,,,,,,,,,,,,
2002-07-04 00:00:00+00:00,,,,,,,,2.3977394,,1.5759556,1.8948166,,0.8905714,0.9257077,,,2.210322,2.5254283,,2.4221034,2.5213451,,2.6443913,,2.72954,,2.7245107,,,2.2112684,2.4348032,2.1761348,,,1.4873893,,,,,,,,,,,,,,,,,,,,,
2002-07-05 00:00:00+00:00,,,0.72241986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34816667,0.35267133,,,1.0147024,1.321564,0.73725986,,,,,,,,,,,
2002-07-07 00:00:00+00:00,,,,,,,,2.3070774,1.5451958,1.8133186,1.9225502,1.3679117,1.0267551,1.0534923,,,1.5512373,1.6077856,,1.5766379,1.6001785,,1.6338768,,1.6344001,,1.6142553,,,1.5790087,1.6187928,1.6060002,,,1.460462,,,,,,,,,,,,,,,,,,,,,
2002-07-08 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42805,,,2.1697335,2.272902,,0.94605,2.0687935,2.8063939,2.337386,,,1.7164513,,,,,,,1.8272026,1.4709616
2002-07-09 00:00:00+00:00,,,1.853989,,,,,4.065423,4.0035625,3.5763404,3.6247666,3.4296823,,2.3166,,,1.1926439,1.2626429,,1.282931,1.2769406,,1.2698044,,1.26614,,1.2425958,,,1.2543831,1.228653,1.4165609,,,0.98556966,,,,,,,,,,,,,,,,,,,,,
2002-07-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356575,0.5903058,,0.6780079,,,0.9807561,,,,,,,,
2002-07-11 00:00:00+00:00,,,2.1011271,,,,,6.137169,,,,,,4.328246,,,3.5348306,3.7170894,,3.670793,3.6894882,,3.6948986,,3.66904,,3.613915,,,3.2504482,3.659617,3.787,,,2.2044716,,,,,,,,,,,,,,,,,,,,,
2002-07-12 00:00:00+00:00,,,,,,,,,3.0549664,2.9226003,2.9929166,3.6839223,3.6912045,,,,,,,,,,,,,,,,,,,,,,,1.7933277,,,1.8147999,1.7437763,,,1.4713719,1.5270185,1.0136693,,,,,,,,,,,
2002-07-13 00:00:00+00:00,,,2.5533645,,,,,,,,,,,2.621123,,,2.028932,2.2910535,,2.4461896,2.4335,,2.3866377,,2.52022,,2.6471064,,,3.0030735,3.0636268,2.1652534,,,3.6905255,,,,,,,1.4224249,,,,,,1.4923294,,,,,,,1.1927973,1.1317308
2002-07-14 00:00:00+00:00,,,,,,,,1.6725492,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5381545,,,0.58793336,0.5227343,,,0.40966114,0.3818956,0.37349606,,,,,,,,,,,
2002-07-17 00:00:00+00:00,,,,,,,,2.5259154,2.238254,2.1546445,2.2102833,1.8327029,1.5832244,,,,1.1106101,0.8429285,,0.79260343,0.771119,,0.75310147,,0.66223997,,0.56440425,,,0.59005195,,1.0922713,,,0.13168988,,,,,,,,,,,,,,,,,,,,,
2002-07-18 00:00:00+00:00,,,0.722978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4239689,,,,,4.343259,,,2.1928332,2.2561328,,,4.386711,5.2967663,3.706614,,,1.7317073,,,,,,,,
2002-07-20 00:00:00+00:00,,,3.2093704,,,,,2.7840352,4.201792,4.8714075,5.8361664,5.8680453,5.157898,4.8312464,,,5.8453217,5.1526427,,5.2282934,5.061381,,4.8860726,,4.65238,,3.5957446,,,5.52034,,5.104843,,,5.9675436,,,,,,,1.841575,,,,,,,,,,,,,1.1906756,0.91873074
2002-07-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9930205,,,,,,,,3.1264665,2.9543078,,,2.5645373,2.4067998,2.5990472,,,,,,,,,,,
2002-07-22 00:00:00+00:00,,,0.8255083,,,,,,,,,,,,,,,,,,,,,,,,1.3306383,,,,,,,,,2.4728727,,,,,,1.6791251,,,,,,2.7736583,,,,,,,3.371338,2.9683464
2002-07-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18392208,,,,,0.51858866,,,,,,,,,,,,,,,,,,,,,
2002-07-24 00:00:00+00:00,,,1.7955414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5647807,,,5.625,5.4157557,,2.57635,3.5739503,3.1987157,4.683614,,,3.3911705,,,,,,,3.5594459,3.2550576
2002-07-25 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,0.8119656,,,1.0732174,,,,,,,1.6453615,,,,,1.5664716,,,,,,,,,,,,,,,,,,,,,
2002-07-26 00:00:00+00:00,,,2.4446795,,,,,,0.27665415,,,,,,,,,,,,,,,,1.5747,,1.5821278,,,,,0.05716612,,,,4.081296,,,,,,1.7395248,1.9759668,2.6404648,,,,4.2773046,,,,,,,4.0221486,3.1557114
2002-07-27 00:00:00+00:00,,,,,,,,0.10812676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8757,0.8946293,,,,,2.5254722,,,,,,,,,,,
2002-07-28 00:00:00+00:00,,,1.2749612,,,,,,,,,0.23693383,0.18159184,0.8253231,,,1.4280341,1.107875,,0.92001724,,,,,0.62681997,,0.53785104,,,0.739039,1.275829,1.3121727,,,0.7907056,2.7904239,,,,,,0.7062,1.6392975,2.336697,,,,1.7776829,,,,,,,1.3510406,1.055077
2002-07-30 00:00:00+00:00,,,1.089083,,,,,,,,,,,,,,2.0356948,1.5505179,,1.387069,,,1.3616955,,1.1461002,,0.9595745,,,0.9982424,1.7918444,1.8445774,,,0.5476519,,,,,,,,,,,,,,,,,,,,,
2002-08-01 00:00:00+00:00,,,0.7671878,,,,,1.631007,2.5839458,3.4702294,3.1728,2.9028177,3.4110203,3.2008617,,,1.6205761,1.887482,,1.888793,1.9538571,,2.0162246,,2.1569998,,2.243319,,,2.113673,1.8114973,2.110569,,,2.6645443,4.458142,,,3.0621333,3.1763077,,2.307725,3.7019997,3.0950723,4.77689,,,3.5100853,,,,,,,2.9805539,2.3581924
2002-08-03 00:00:00+00:00,,,4.4782653,,,,,3.7507043,3.4165206,3.7514224,3.6035168,2.8677368,3.0854287,3.4846923,,,4.6438646,4.944625,,5.263121,5.2447147,,5.1829567,,3.8247597,,3.5097446,,,3.701409,4.7426944,4.4889755,,,1.2000791,4.662956,,,2.5111334,2.2036223,,3.7502751,,2.875367,,,,5.7370367,,,,,,,6.064676,5.665385
2002-08-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2147686,,1.4406221,,,,,,,,,,,
2002-08-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1.3540199,,2.0163617,,,1.4228982,,,,,2.5787024,,,,,,,,,,,,,,,,,,,,,
2002-08-06 00:00:00+00:00,,,2.6679668,,,,,,,,,,,,,,,,,,,,2.8232608,,,,,,,,,2.4187632,,,,0.31546974,,,4.0572333,3.8233147,,,1.7574708,1.0650774,1.938441,,,0.33204877,,,,,,,,
2002-08-07 00:00:00+00:00,,,,,,,,0.61395776,1.3036916,1.3240073,1.5241499,1.7213838,2.47449,1.922477,,,2.620644,2.7700894,,2.844276,2.8018453,,,,2.69102,,2.6374044,,,2.681184,2.658031,,,,2.050041,,,,,,,1.3449249,,,,,,,,,,,,,0.048067566,0.07125
2002-08-09 00:00:00+00:00,,,,,,,,,,0.4159111,0.42539996,0.7094544,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36196667,0.33769232,,,0.29694214,0.19741751,0.17651969,,,,,,,,,,,
2002-08-10 00:00:00+00:00,,,,,,,,,3.0944915,,,,2.1209998,1.8058155,,,,,,,,,,,,,,,,,,0.44746217,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-11 00:00:00+00:00,,,,,,,,3.9382958,,4.1656446,4.2008667,3.8459854,,,,,2.325441,2.721768,,2.8855345,2.8664522,,2.8045652,,2.87622,,2.9511704,,,2.786814,2.5080829,,,,2.24081,,,,0.4474667,0.6721398,,,,,,,,,,,,,,,,
2002-08-12 00:00:00+00:00,,,4.2225304,,,,,,1.6460625,,,,5.363081,5.4975843,,,,,,,,,,,,,,,,,,5.9943933,,,,2.4014509,,,,,,2.667275,5.4252977,4.741372,5.18863,,,2.9449146,,,,,,,3.8324592,4.172961
2002-08-13 00:00:00+00:00,,,,,,,,,,2.5074666,2.6220167,3.710909,,,,,4.2809663,4.133286,,4.1679482,4.1128573,,4.0613546,,3.9893196,,3.9270847,,,3.9811015,4.13215,,,,4.7490315,,,,4.5550003,4.677867,,,,,,,,,,,,,,,,
2002-08-14 00:00:00+00:00,,,3.211757,,,,,1.181176,1.4510542,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5378413,,,,,,1.105075,,,,,,2.4184515,,,,,,,2.8031216,2.543077
2002-08-15 00:00:00+00:00,,,,,,,,,,,,,1.1469796,1.3731385,,,2.2617288,2.1923037,,2.104483,2.0865595,,2.0896668,,1.9908803,,1.8537022,,,1.7747446,2.2060103,2.0792549,,,,,,,1.2980666,1.2468601,,,0.6125041,0.68995285,,,,,,,,,,,,
2002-08-16 00:00:00+00:00,,,0.9263259,,,,,2.552775,1.2802167,0.7359259,0.6066167,,,,,,,,,,,,,,,,,,,,,,,,0.89040816,,,,,,,,,,,,,,,,,,,,,
2002-08-17 00:00:00+00:00,,,,,,,,,,,,,,,,,1.9111866,2.562839,,2.610345,2.7200239,,2.8103335,,3.07994,,3.261596,,,2.7534652,2.2881713,1.4468553,,,,,,,0.8981668,0.8535595,,,0.59613216,0.57897305,,,,,,,,,,,,
2002-08-18 00:00:00+00:00,,,3.2120113,,,,,1.9213098,0.78724164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-19 00:00:00+00:00,,,,,,,,,,,,0.6456382,,0.8177692,,,1.5447457,1.9942322,,2.0979655,2.1663096,,2.2081378,,2.45236,,2.672617,,,2.0891318,1.7942021,1.5668997,,,1.630674,,,,2.4116333,2.446958,,,3.1210742,1.7873064,2.6703148,,,,,,,,,,,
2002-08-20 00:00:00+00:00,,,,,,,,4.1017184,2.7386458,,,,,,,,,,,,,,,,,,,,,,,,,,,0.857238,,,,,,1.0450499,,,,,,1.0289147,,,,,,,0.27164865,
2002-08-21 00:00:00+00:00,,,1.5318508,,,,,,,3.5403628,3.7847333,2.4738514,,2.0998464,,,0.5544237,0.5626964,,0.54550004,,,,,,,0.70723397,,,0.5646039,0.6095234,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-22 00:00:00+00:00,,,,,,,,3.239106,2.6835752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-25 00:00:00+00:00,,,1.5768728,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7884913,,,,,1.7558258,,,,,0.64176923,,,,,,,,,,,,,,,0.7197838,1.4450384
2002-08-26 00:00:00+00:00,,,,,,,,,0.8829751,1.9254591,1.9273834,1.0270352,0.74779594,0.98718464,,,1.350034,1.3335714,,1.2815001,1.2811667,,1.2830435,,1.25288,,1.1877234,,,,1.328228,1.2577221,,,,2.0804467,,,0.6545,,,2.7216,0.17492563,1.0013568,0.19647244,,,1.5948904,,,,,,,,
2002-08-27 00:00:00+00:00,,,1.2585856,,,,,2.5981407,,,,,,,,,,,,,,,,,,,,,,3.8125997,,,,,,,,,,,,,,,,,,,,,,,,,1.7394326,1.9301155
2002-08-28 00:00:00+00:00,,,,,,,,,3.4955833,3.3473485,3.7956834,3.6746864,3.484735,3.924954,,,6.3046103,5.9255714,,5.9737067,5.7793684,,5.5721593,,5.1329994,,4.7591486,,,,6.0199275,5.6051545,,,2.744288,,,,1.5511,1.3651888,,2.4779248,1.2556115,1.2083822,1.1517402,,,1.5278537,,,,,,,,
2002-08-29 00:00:00+00:00,,,7.6960726,,,,,3.0874507,,,,,,,,,,,,,,,,,,,,,,5.012812,,,,,,3.2413757,,,,,,,,,,,,,,,,,,,3.7276082,3.8832116
2002-08-30 00:00:00+00:00,,,,,,,,,2.2317834,1.7690073,2.02135,1.9883251,1.3128775,1.3595692,,,,2.169143,,2.6774828,2.458405,,2.1732535,,2.08126,,2.0900426,,,,1.9402434,1.6630442,,,3.0167816,,,,5.1715665,5.0089507,,8.303299,5.5514708,4.864554,5.6085196,,,4.2593536,,,,,,,,
2002-08-31 00:00:00+00:00,,,3.4900665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1383464,,,,,,,,,,,,,,,,,,,3.2283783,4.0311346
2002-09-01 00:00:00+00:00,,,,,,,,2.0682464,2.1030667,,1.9518999,1.6039234,0.9149796,1.4696462,,,,0.81541073,,1.0337241,0.91298807,,,,,,0.66119146,,,1.1308138,,,,,0.92602205,,,,,,,,,,,,,,,,,,,,,
2002-09-02 00:00:00+00:00,,,,,,,,,,2.0003777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45820004,0.2055105,,,0.15493388,,,,,,,,,,,,,
2002-09-03 00:00:00+00:00,,,,,,,,4.29793,4.71965,,3.6481502,,,,,,,,,,,,,,,,,,,,,,,,1.733367,,,,,,,,,,,,,,,,,,,,,
2002-09-04 00:00:00+00:00,,,3.3442874,,,,,,,2.7540593,,2.515903,,,,,3.866932,3.4631069,,3.1386034,3.1883693,,3.3041883,,3.1052997,,2.8802767,,,2.678922,3.7688599,3.828513,,,,0.92112523,,,1.1752667,1.1431677,,0.72770005,1.9208759,1.7332947,1.1413779,,,0.5951951,,,,,,,0.4638784,0.3924231
2002-09-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5234715,,,,,,,,,,,,,,,,,,,,,
2002-09-06 00:00:00+00:00,,,,,,,,0.8401901,,,0.54551667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-07 00:00:00+00:00,,,0.13270716,,,,,,,0.95644444,,,,,,,,,,,,,,,0.2081,,0.48453194,,,0.021036798,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-08 00:00:00+00:00,,,,,,,,,1.0933917,,1.7444665,1.8020016,2.1416326,1.2296461,,,,,,,,,,,,,,,,,,,,,,1.5275887,,,1.1381333,1.1029512,,1.01495,1.2432066,0.8992256,1.8820078,,,0.9080366,,,,,,,0.03718919,
2002-09-09 00:00:00+00:00,,,0.002883978,,,,,0.36178166,,0.56777036,,,,,,,,,,,,,,,,,0.060574472,,,0.028153682,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-11 00:00:00+00:00,,,1.3319006,,,,,0.44670424,0.5141625,0.35481483,0.43013328,,0.23387754,0.1778923,,,0.56127125,0.7226608,,0.7578793,0.7860357,,0.81760865,,0.88329995,,0.94108516,,,0.8144935,0.65116584,0.55787504,,,1.0693449,,,,,,,,,,,,,,,,,,,,,
2002-09-12 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5349832,,,6.4526663,6.285664,,4.7667747,4.9680085,4.5169377,5.226638,,,3.587183,,,,,,,3.8525405,3.8643844
2002-09-13 00:00:00+00:00,,,1.5803868,,,,,0.38891548,0.25517085,,,,,,,,0.58544064,0.7251608,,0.83375865,0.8175238,,0.78857976,,0.85732,,0.9251064,,,1.0684068,0.62716067,0.5548109,,,1.5779146,,,,,,,,,,,,,,,,,,,,,
2002-09-14 00:00:00+00:00,,,,,,,,,,,,0.06737648,,0.04416923,,,,,,,,,,,,,,,,,,,,,,4.0230083,,,,,,2.147625,3.7770991,4.7599344,3.2650394,,,,,,,,,,4.631473,4.9894233
2002-09-15 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24840002,0.20537762,,,,,,,,,,,,,,,,
2002-09-16 00:00:00+00:00,,,1.4412265,,,,,,,,,1.1925266,,1.0940769,,,3.844661,3.5658927,,3.311276,3.3234642,,3.361754,,3.1601398,,2.941468,,,2.7411234,3.7805908,4.2554092,,,0.39229748,,,,,,,,,,,,,,,,,,,,,
2002-09-18 00:00:00+00:00,,,0.1989558,,,,,3.8487678,2.5189667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-19 00:00:00+00:00,,,,,,,,,,,0.06736667,0.59121466,,,,,2.2644067,1.7473571,,1.636138,1.6108929,,1.6015869,,,,,,,1.2553701,1.9689068,1.86462,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-20 00:00:00+00:00,,,0.54615474,,,,,,,,,,,0.39953846,,,,,,,,,,,1.46648,,1.3564894,,,,,,,,1.1281487,0.73013365,,,1.7405335,1.8006155,,,1.6816199,1.4898771,1.579252,,,,,,,,,,,
2002-09-21 00:00:00+00:00,,,,,,,,0.78381693,0.58347076,0.38191855,0.50473326,0.4667147,0.20730612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00804878,,,,,,,,
2002-09-22 00:00:00+00:00,,,2.6347237,,,,,,,,,,,0.8488,,,1.178695,1.5460716,,1.7779481,1.7313334,,1.6533623,,1.7133598,,1.758234,,,1.9123787,1.3316839,1.1813257,,,1.696731,,,,,,,,,,,,,,,,,,,,,
2002-09-23 00:00:00+00:00,,,,,,,,2.327479,1.9276707,1.8445631,2.1094165,2.3368297,1.8054695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.29878,,,,,,,9.287784,9.030539
2002-09-24 00:00:00+00:00,,,5.0475745,,,,,,,,,,,1.3871692,,,1.7489321,2.0545716,,2.3809311,2.280262,,2.1379201,,2.1559398,,2.220915,,,2.7050495,1.8344561,1.7006266,,,2.648788,6.1800146,,,7.3734,6.996797,,10.482975,6.7790666,6.3856936,7.50937,,,,,,,,,,,
2002-09-25 00:00:00+00:00,,,,,,,,1.2161196,1.5447375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-26 00:00:00+00:00,,,,,,,,,,1.4890223,1.7336833,1.8526913,1.9570816,1.5388153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-27 00:00:00+00:00,,,,,,,,0.46609154,0.63499165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-29 00:00:00+00:00,,,,,,,,0.36851406,0.31550834,0.16641481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30 00:00:00+00:00,,,,,,,,,,,,,,,,,,0.25573215,,,0.27804762,,0.30216664,,0.33545998,,0.34904256,,,0.2535909,0.23286009,0.274625,,,0.08971836,1.2035491,,,0.50479996,0.44018182,,1.473975,,1.2016178,0.83958274,,,1.408183,,,,,,,1.7026894,1.651923
2002-10-01 00:00:00+00:00,,,0.07505526,,,,,,,0.23194075,0.2047,0.17406765,0.2902245,0.32999998,,,0.1757288,,,0.25474137,,,,,,,,,,,,,,,,,,,,,,,0.717719,,,,,,,,,,,,,
2002-10-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7854843,,,,,,,,0.56820536,,,,,,,,,,,,
2002-10-08 00:00:00+00:00,,,,,,,,0.09329578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5317,0.4491399,,,,,,,,,,,,,,,2.447554,3.2900767
